ID,standard_name,link
ORPHA:563589,Seronegative autoimmune hepatitis,https://www.orpha.net/en/disease/detail/563589
ORPHA:563609,Isolated anencephaly,https://www.orpha.net/en/disease/detail/563609
ORPHA:563612,Isolated exencephaly,https://www.orpha.net/en/disease/detail/563612
ORPHA:563666,Serous cystadenoma of childhood,https://www.orpha.net/en/disease/detail/563666
ORPHA:563671,Mucinous cystadenoma of childhood,https://www.orpha.net/en/disease/detail/563671
ORPHA:563676,Seromucinous cystadenoma of childhood,https://www.orpha.net/en/disease/detail/563676
ORPHA:563684,Furuncular myiasis due to Dermatobia hominis,https://www.orpha.net/en/disease/detail/563684
ORPHA:563687,Furuncular myiasis due to Cordylobia anthropophaga,https://www.orpha.net/en/disease/detail/563687
ORPHA:563690,Furuncular myiasis due to Cordylobia rodhaini,https://www.orpha.net/en/disease/detail/563690
ORPHA:563708,Syndromic congenital sodium diarrhea,https://www.orpha.net/en/disease/detail/563708
ORPHA:563951,Isolated congenital aglossia,https://www.orpha.net/en/disease/detail/563951
ORPHA:563954,Isolated congenital hypoglossia,https://www.orpha.net/en/disease/detail/563954
ORPHA:563991,Osteochondrosis of the tarsal bone,https://www.orpha.net/en/disease/detail/563991
ORPHA:564,Meckel syndrome,https://www.orpha.net/en/disease/detail/564
ORPHA:564003,Osteochondrosis of the metatarsal bone,https://www.orpha.net/en/disease/detail/564003
ORPHA:564127,Genetic nephrotic syndrome,https://www.orpha.net/en/disease/detail/564127
ORPHA:564178,Primary hypomagnesemia-refractory seizures-intellectual disability syndrome,https://www.orpha.net/en/disease/detail/564178
ORPHA:56425,Cold agglutinin disease,https://www.orpha.net/en/disease/detail/56425
ORPHA:565,Menkes disease,https://www.orpha.net/en/disease/detail/565
ORPHA:565612,Primary triglyceride deposit cardiomyovasculopathy,https://www.orpha.net/en/disease/detail/565612
ORPHA:565624,Combined oxidative phosphorylation defect type 39,https://www.orpha.net/en/disease/detail/565624
ORPHA:565641,Primary desmosis coli,https://www.orpha.net/en/disease/detail/565641
ORPHA:565779,Rare disorder potentially indicated for transplant or complication after transplantation,https://www.orpha.net/en/disease/detail/565779
ORPHA:565782,Methotrexate toxicity,https://www.orpha.net/en/disease/detail/565782
ORPHA:565788,Infantile inflammatory bowel disease with neurological involvement,https://www.orpha.net/en/disease/detail/565788
ORPHA:565837,Laminin subunit alpha 2-related limb-girdle muscular dystrophy R23,https://www.orpha.net/en/disease/detail/565837
ORPHA:565858,Craniosynostosis-microretrognathia-severe intellectual disability syndrome,https://www.orpha.net/en/disease/detail/565858
ORPHA:565899,POMGNT2-related limb-girdle muscular dystrophy R24,https://www.orpha.net/en/disease/detail/565899
ORPHA:565909,Calpain-3-related limb-girdle muscular dystrophy D4,https://www.orpha.net/en/disease/detail/565909
ORPHA:566,Congenital microcoria,https://www.orpha.net/en/disease/detail/566
ORPHA:566067,CEBPE-associated autoinflammation-immunodeficiency-neutrophil dysfunction syndrome,https://www.orpha.net/en/disease/detail/566067
ORPHA:566175,Complement hyperactivation-angiopathic thrombosis-protein-losing enteropathy syndrome,https://www.orpha.net/en/disease/detail/566175
ORPHA:566192,Congenital autosomal recessive small-platelet thrombocytopenia,https://www.orpha.net/en/disease/detail/566192
ORPHA:566231,Resistance to thyroid hormone due to a mutation in thyroid hormone receptor alpha,https://www.orpha.net/en/disease/detail/566231
ORPHA:566243,Resistance to thyroid hormone due to a mutation in thyroid hormone receptor beta,https://www.orpha.net/en/disease/detail/566243
ORPHA:566393,Acute mast cell leukemia,https://www.orpha.net/en/disease/detail/566393
ORPHA:566396,Chronic mast cell leukemia,https://www.orpha.net/en/disease/detail/566396
ORPHA:566841,Liver adenomatosis,https://www.orpha.net/en/disease/detail/566841
ORPHA:566847,Aprosencephaly/atelencephaly spectrum,https://www.orpha.net/en/disease/detail/566847
ORPHA:566852,Atelencephaly,https://www.orpha.net/en/disease/detail/566852
ORPHA:566857,Aprosencephaly,https://www.orpha.net/en/disease/detail/566857
ORPHA:566862,Left sided atrial isomerism,https://www.orpha.net/en/disease/detail/566862
ORPHA:566943,Mueller-Weiss syndrome,https://www.orpha.net/en/disease/detail/566943
ORPHA:567,22q11.2 deletion syndrome,https://www.orpha.net/en/disease/detail/567
ORPHA:567502,B-cell immunodeficiency-limb anomaly-urogenital malformation syndrome,https://www.orpha.net/en/disease/detail/567502
ORPHA:567544,Idiopathic non-lupus full-house nephropathy,https://www.orpha.net/en/disease/detail/567544
ORPHA:567546,Idiopathic steroid-sensitive nephrotic syndrome with secondary steroid resistance,https://www.orpha.net/en/disease/detail/567546
ORPHA:567548,Idiopathic steroid-resistant nephrotic syndrome,https://www.orpha.net/en/disease/detail/567548
ORPHA:567550,Idiopathic multidrug-resistant nephrotic syndrome,https://www.orpha.net/en/disease/detail/567550
ORPHA:567552,Idiopathic steroid-resistant nephrotic syndrome with sensitivity to second-line immunosuppressive therapy,https://www.orpha.net/en/disease/detail/567552
ORPHA:567554,Systemic disease with glomerulopathy as a major feature,https://www.orpha.net/en/disease/detail/567554
ORPHA:567556,Genetic systemic disease with glomerulopathy as a major feature,https://www.orpha.net/en/disease/detail/567556
ORPHA:567558,Non-genetic systemic disease with glomerulopathy as a major feature,https://www.orpha.net/en/disease/detail/567558
ORPHA:567560,Systemic vasculitis associated with glomerulopathy,https://www.orpha.net/en/disease/detail/567560
ORPHA:567562,Disorder with multisystemic involvement and glomerulopathy,https://www.orpha.net/en/disease/detail/567562
ORPHA:567564,Nephrotic syndrome without extrarenal manifestations,https://www.orpha.net/en/disease/detail/567564
ORPHA:567983,Parenteral nutrition-associated cholestasis,https://www.orpha.net/en/disease/detail/567983
ORPHA:568,"Microphthalmia, Lenz type",https://www.orpha.net/en/disease/detail/568
ORPHA:568041,Primary lymphedema without systemic or visceral involvement,https://www.orpha.net/en/disease/detail/568041
ORPHA:568044,Primary lymphedema with systemic or visceral involvement,https://www.orpha.net/en/disease/detail/568044
ORPHA:568047,Disorder with multisystemic involvement and primary lymphedema,https://www.orpha.net/en/disease/detail/568047
ORPHA:568051,GJC2-related late-onset primary lymphedema,https://www.orpha.net/en/disease/detail/568051
ORPHA:568056,Warts-immunodeficiency-lymphedema-anogenital dysplasia syndrome,https://www.orpha.net/en/disease/detail/568056
ORPHA:568062,PIEZO1-related generalized lymphatic dysplasia with non-immune hydrops fetalis,https://www.orpha.net/en/disease/detail/568062
ORPHA:568065,EPHB4-related lymphatic-related hydrops fetalis,https://www.orpha.net/en/disease/detail/568065
ORPHA:569,Familial or sporadic hemiplegic migraine,https://www.orpha.net/en/disease/detail/569
ORPHA:569164,Angiomatoid fibrous histiocytoma,https://www.orpha.net/en/disease/detail/569164
ORPHA:569248,Microcystic stromal tumor,https://www.orpha.net/en/disease/detail/569248
ORPHA:569274,Multiple mitochondrial dysfunctions syndrome type 5,https://www.orpha.net/en/disease/detail/569274
ORPHA:569290,Multiple mitochondrial dysfunctions syndrome type 6,https://www.orpha.net/en/disease/detail/569290
ORPHA:56965,Progressive bulbar paralysis of childhood,https://www.orpha.net/en/disease/detail/56965
ORPHA:56970,Human prion disease,https://www.orpha.net/en/disease/detail/56970
ORPHA:569816,CELSR1-related late-onset primary lymphedema,https://www.orpha.net/en/disease/detail/569816
ORPHA:569821,Congenital primary lymphedema of Gordon,https://www.orpha.net/en/disease/detail/569821
ORPHA:57,Glycogen storage disease due to aldolase A deficiency,https://www.orpha.net/en/disease/detail/57
ORPHA:570,Moebius syndrome,https://www.orpha.net/en/disease/detail/570
ORPHA:570371,Bartter syndrome type 5,https://www.orpha.net/en/disease/detail/570371
ORPHA:570422,Galactose mutarotase deficiency,https://www.orpha.net/en/disease/detail/570422
ORPHA:570431,Idiopathic multicentric Castleman disease,https://www.orpha.net/en/disease/detail/570431
ORPHA:570438,HHV-8-associated multicentric Castleman disease,https://www.orpha.net/en/disease/detail/570438
ORPHA:570470,Ricin poisoning,https://www.orpha.net/en/disease/detail/570470
ORPHA:570491,QRSL1-related combined oxidative phosphorylation defect,https://www.orpha.net/en/disease/detail/570491
ORPHA:570762,Infective endocarditis,https://www.orpha.net/en/disease/detail/570762
ORPHA:57145,SUNCT syndrome,https://www.orpha.net/en/disease/detail/57145
ORPHA:57146,Rare hepatic disease,https://www.orpha.net/en/disease/detail/57146
ORPHA:57194,OBSOLETE: Aseptic osteitis,https://www.orpha.net/en/disease/detail/57194
ORPHA:57196,Medial condensing osteitis of the clavicle,https://www.orpha.net/en/disease/detail/57196
ORPHA:572,Immunodeficiency by defective expression of MHC class II,https://www.orpha.net/en/disease/detail/572
ORPHA:572013,Posterior-predominant lissencephaly-broad flat pons and medulla-midline crossing defects syndrome,https://www.orpha.net/en/disease/detail/572013
ORPHA:572333,Blepharophimosis-ptosis-epicanthus inversus syndrome plus,https://www.orpha.net/en/disease/detail/572333
ORPHA:572354,Blepharophimosis-ptosis-epicanthus inversus syndrome type 1,https://www.orpha.net/en/disease/detail/572354
ORPHA:572361,Blepharophimosis-ptosis-epicanthus inversus syndrome type 2,https://www.orpha.net/en/disease/detail/572361
ORPHA:572385,Brachydactyly type B1,https://www.orpha.net/en/disease/detail/572385
ORPHA:572428,Infantile-onset pulmonary alveolar proteinosis-hypogammaglobulinemia,https://www.orpha.net/en/disease/detail/572428
ORPHA:572543,RFVT2-related riboflavin transporter deficiency,https://www.orpha.net/en/disease/detail/572543
ORPHA:572550,RFVT3-related riboflavin transporter deficiency,https://www.orpha.net/en/disease/detail/572550
ORPHA:572761,DONSON-related microcephaly-short stature-limb abnormalities spectrum,https://www.orpha.net/en/disease/detail/572761
ORPHA:572768,Microcephaly-micromelia syndrome,https://www.orpha.net/en/disease/detail/572768
ORPHA:572773,Microcephaly-short stature-limb abnormalities syndrome,https://www.orpha.net/en/disease/detail/572773
ORPHA:572798,WARS2-related combined oxidative phosphorylation defect,https://www.orpha.net/en/disease/detail/572798
ORPHA:573,Monilethrix,https://www.orpha.net/en/disease/detail/573
ORPHA:573163,Pheochromocytoma-paraganglioma,https://www.orpha.net/en/disease/detail/573163
ORPHA:573253,Split cord malformation type II,https://www.orpha.net/en/disease/detail/573253
ORPHA:573278,Split cord malformation,https://www.orpha.net/en/disease/detail/573278
ORPHA:574,21q deletion syndrome,https://www.orpha.net/en/disease/detail/574
ORPHA:574918,Predisposition to severe viral infection due to IRF7 deficiency,https://www.orpha.net/en/disease/detail/574918
ORPHA:574957,Mendelian susceptibility to mycobacterial diseases due to partial JAK1 deficiency,https://www.orpha.net/en/disease/detail/574957
ORPHA:575,Muckle-Wells syndrome,https://www.orpha.net/en/disease/detail/575
ORPHA:575553,Cathepsin A-related arteriopathy-strokes-leukoencephalopathy,https://www.orpha.net/en/disease/detail/575553
ORPHA:576,Mucolipidosis type II,https://www.orpha.net/en/disease/detail/576
ORPHA:576074,Middle East respiratory syndrome,https://www.orpha.net/en/disease/detail/576074
ORPHA:576227,Complete atrioventricular septal defect without ventricular hypoplasia,https://www.orpha.net/en/disease/detail/576227
ORPHA:576232,Partial atrioventricular septal defect with ventricular hypoplasia,https://www.orpha.net/en/disease/detail/576232
ORPHA:576235,Partial atrioventricular septal defect without ventricular hypoplasia,https://www.orpha.net/en/disease/detail/576235
ORPHA:576242,Intermediate atrioventricular septal defect,https://www.orpha.net/en/disease/detail/576242
ORPHA:576278,SATB2-associated syndrome,https://www.orpha.net/en/disease/detail/576278
ORPHA:576283,SATB2-associated syndrome due to a pathogenic variant,https://www.orpha.net/en/disease/detail/576283
ORPHA:576349,NLRC4-related familial cold autoinflammatory syndrome,https://www.orpha.net/en/disease/detail/576349
ORPHA:576356,Sporadic human prion disease,https://www.orpha.net/en/disease/detail/576356
ORPHA:576360,Acquired human prion disease,https://www.orpha.net/en/disease/detail/576360
ORPHA:576370,Variant Creutzfeldt-Jakob disease,https://www.orpha.net/en/disease/detail/576370
ORPHA:576379,Iatrogenic Creutzfeldt-Jakob disease,https://www.orpha.net/en/disease/detail/576379
ORPHA:576742,Genetic hemolytic uremic syndrome,https://www.orpha.net/en/disease/detail/576742
ORPHA:577,Mucolipidosis type III,https://www.orpha.net/en/disease/detail/577
ORPHA:57777,NON RARE IN EUROPE: Cirrhotic cardiomyopathy,https://www.orpha.net/en/disease/detail/57777
ORPHA:57782,Mazabraud syndrome,https://www.orpha.net/en/disease/detail/57782
ORPHA:578,Mucolipidosis type IV,https://www.orpha.net/en/disease/detail/578
ORPHA:579,Mucopolysaccharidosis type 1,https://www.orpha.net/en/disease/detail/579
ORPHA:58,Alexander disease,https://www.orpha.net/en/disease/detail/58
ORPHA:580,Mucopolysaccharidosis type 2,https://www.orpha.net/en/disease/detail/580
ORPHA:58017,Classic hairy cell leukemia,https://www.orpha.net/en/disease/detail/58017
ORPHA:58040,Osteoblastoma,https://www.orpha.net/en/disease/detail/58040
ORPHA:580572,Intraductal tubulopapillary neoplasm of pancreas,https://www.orpha.net/en/disease/detail/580572
ORPHA:580933,Lethal brain and heart developmental defects,https://www.orpha.net/en/disease/detail/580933
ORPHA:580940,QRICH1-related intellectual disability-chondrodysplasia syndrome,https://www.orpha.net/en/disease/detail/580940
ORPHA:580951,Punctate inner choroidopathy,https://www.orpha.net/en/disease/detail/580951
ORPHA:581,Mucopolysaccharidosis type 3,https://www.orpha.net/en/disease/detail/581
ORPHA:581271,Cramp-fasciculation syndrome,https://www.orpha.net/en/disease/detail/581271
ORPHA:582,Mucopolysaccharidosis type 4,https://www.orpha.net/en/disease/detail/582
ORPHA:58208,NON RARE IN EUROPE: Pericarditis,https://www.orpha.net/en/disease/detail/58208
ORPHA:58220,OBSOLETE: Microscopic colitis,https://www.orpha.net/en/disease/detail/58220
ORPHA:583,Mucopolysaccharidosis type 6,https://www.orpha.net/en/disease/detail/583
ORPHA:583097,Congenital infiltrating lipomatosis of the face,https://www.orpha.net/en/disease/detail/583097
ORPHA:583595,"Serine biosynthesis pathway deficiency, infantile/juvenile form",https://www.orpha.net/en/disease/detail/583595
ORPHA:583602,Neu-Laxova syndrome due to phosphoserine aminotransferase deficiency,https://www.orpha.net/en/disease/detail/583602
ORPHA:583607,Neu-Laxova syndrome due to 3-phosphoglycerate dehydrogenase deficiency,https://www.orpha.net/en/disease/detail/583607
ORPHA:583612,Neu-Laxova syndrome due to 3-phosphoserine phosphatase deficiency,https://www.orpha.net/en/disease/detail/583612
ORPHA:583856,Isolated splenic vein thrombosis,https://www.orpha.net/en/disease/detail/583856
ORPHA:583861,Isolated mesenteric vein thrombosis,https://www.orpha.net/en/disease/detail/583861
ORPHA:584,Mucopolysaccharidosis type 7,https://www.orpha.net/en/disease/detail/584
ORPHA:585,Multiple sulfatase deficiency,https://www.orpha.net/en/disease/detail/585
ORPHA:585867,Acute myeloid leukemia with t(9;22)(q34.1;q11.2),https://www.orpha.net/en/disease/detail/585867
ORPHA:585877,B-lymphoblastic leukemia/lymphoma with recurrent genetic abnormality,https://www.orpha.net/en/disease/detail/585877
ORPHA:585909,B-lymphoblastic leukemia/lymphoma with t(9;22)(q34.1;q11.2),https://www.orpha.net/en/disease/detail/585909
